,Category,Current Channel,Current Video,Current Views,Next Channel,Count
58,Politician,Andrew Yang,Levity Campaign - More Fun Than Any Other Candidate,15345,Andrew Yang,7
59,Politician,Andrew Yang,Levity Campaign - More Fun Than Any Other Candidate,15345,The New Yorker,1
60,Politician,Andrew Yang,Levity Campaign - More Fun Than Any Other Candidate,15345,Thinking Harder,1
61,Politician,Andrew Yang,Levity Campaign - More Fun Than Any Other Candidate,15345,WHO-HD,1
62,Politician,Andrew Yang,A Campaign of Ideas | Andrew Yang for President,164118,Andrew Yang,4
63,Politician,Andrew Yang,A Campaign of Ideas | Andrew Yang for President,164118,WMUR-TV,1
64,Politician,Andrew Yang,A Campaign of Ideas | Andrew Yang for President,164118,CBC News: The National,1
65,Politician,Andrew Yang,A Campaign of Ideas | Andrew Yang for President,164118,Commonwealth Club,1
66,Politician,Andrew Yang,A Campaign of Ideas | Andrew Yang for President,164118,Carnegie Council for Ethics in International Affairs,1
67,Politician,Andrew Yang,A Campaign of Ideas | Andrew Yang for President,164118,NBC New York,1
68,Politician,Andrew Yang,A Campaign of Ideas | Andrew Yang for President,164118,Net Impact,1
69,Politician,RonPaulLibertyReport,Corona Masks - Infection Prevention...Or Submission-Signaling?,30631,RonPaulLibertyReport,1
70,Politician,RonPaulLibertyReport,Corona Masks - Infection Prevention...Or Submission-Signaling?,30631,Fox News,1
71,Politician,RonPaulLibertyReport,Corona Masks - Infection Prevention...Or Submission-Signaling?,30631,Commonwealth Club,1
72,Politician,RonPaulLibertyReport,Corona Masks - Infection Prevention...Or Submission-Signaling?,30631,Patriot Act,1
73,Politician,RonPaulLibertyReport,Corona Masks - Infection Prevention...Or Submission-Signaling?,30631,Stanford,1
74,Politician,RonPaulLibertyReport,Corona Masks - Infection Prevention...Or Submission-Signaling?,30631,C-SPAN,1
75,Politician,RonPaulLibertyReport,Corona Masks - Infection Prevention...Or Submission-Signaling?,30631,NBC News,1
76,Politician,RonPaulLibertyReport,Corona Masks - Infection Prevention...Or Submission-Signaling?,30631,Yahoo,1
77,Politician,RonPaulLibertyReport,Corona Masks - Infection Prevention...Or Submission-Signaling?,30631,CNBC Television,1
78,Politician,RonPaulLibertyReport,Corona Masks - Infection Prevention...Or Submission-Signaling?,30631,HooverInstitution,1
79,Politician,Andrew Yang,Andrew Yang - Weekly Recap 9/23/2019,15597,Andrew Yang,8
80,Politician,Andrew Yang,Andrew Yang - Weekly Recap 9/23/2019,15597,The Late Show with Stephen Colbert,1
81,Politician,Andrew Yang,Andrew Yang - Weekly Recap 9/23/2019,15597,Yang Speaks,1
82,Politician,Andrew Yang,Who is Andrew Yang?,137400,Andrew Yang,3
83,Politician,Andrew Yang,Who is Andrew Yang?,137400,NBC New York,1
84,Politician,Andrew Yang,Who is Andrew Yang?,137400,NPR,1
85,Politician,Andrew Yang,Who is Andrew Yang?,137400,Patriot Act,1
86,Politician,Andrew Yang,Who is Andrew Yang?,137400,Yang Speaks,1
87,Politician,Andrew Yang,Who is Andrew Yang?,137400,CBC News: The National,1
88,Politician,Andrew Yang,Who is Andrew Yang?,137400,Commonwealth Club,1
89,Politician,Andrew Yang,Who is Andrew Yang?,137400,Fox News,1
90,Politician,RonPaulLibertyReport,Coronavirus 'Contact Tracers' - The Tools Of Dictatorship,22701,RonPaulLibertyReport,1
91,Politician,RonPaulLibertyReport,Coronavirus 'Contact Tracers' - The Tools Of Dictatorship,22701,HooverInstitution,1
92,Politician,RonPaulLibertyReport,Coronavirus 'Contact Tracers' - The Tools Of Dictatorship,22701,Commonwealth Club,1
93,Politician,RonPaulLibertyReport,Coronavirus 'Contact Tracers' - The Tools Of Dictatorship,22701,Fox News,1
94,Politician,RonPaulLibertyReport,Coronavirus 'Contact Tracers' - The Tools Of Dictatorship,22701,Levy Economics Institute,1
95,Politician,RonPaulLibertyReport,Coronavirus 'Contact Tracers' - The Tools Of Dictatorship,22701,NBC News,1
96,Politician,RonPaulLibertyReport,Coronavirus 'Contact Tracers' - The Tools Of Dictatorship,22701,CNBC Television,1
97,Politician,RonPaulLibertyReport,Coronavirus 'Contact Tracers' - The Tools Of Dictatorship,22701,Studio 10,1
98,Politician,RonPaulLibertyReport,Coronavirus 'Contact Tracers' - The Tools Of Dictatorship,22701,CBC News: The National,1
99,Politician,RonPaulLibertyReport,Coronavirus 'Contact Tracers' - The Tools Of Dictatorship,22701,The Late Show with Stephen Colbert,1
100,Politician,Andrew Yang,Andrew Yang - James,27475,Andrew Yang,7
101,Politician,Andrew Yang,Andrew Yang - James,27475,The New Yorker,1
102,Politician,Andrew Yang,Andrew Yang - James,27475,Patriot Act,1
103,Politician,Andrew Yang,Andrew Yang - James,27475,Yang Speaks,1
104,Politician,RonPaulLibertyReport,Are You Ready For Your...Immunity Passport?,21622,RonPaulLibertyReport,1
105,Politician,RonPaulLibertyReport,Are You Ready For Your...Immunity Passport?,21622,HooverInstitution,1
106,Politician,RonPaulLibertyReport,Are You Ready For Your...Immunity Passport?,21622,CNBC Television,1
107,Politician,RonPaulLibertyReport,Are You Ready For Your...Immunity Passport?,21622,MSNBC,1
108,Politician,RonPaulLibertyReport,Are You Ready For Your...Immunity Passport?,21622,Commonwealth Club,1
