,Category,Next Channel,Probability
123,Educational News,Light of Mary,0.0015873015873015873
124,Educational News,Beats 1,0.0015873015873015873
125,Educational News,YouTube,0.004761904761904762
126,Educational News,God is Grey,0.006349206349206349
127,Educational News,The View,0.0015873015873015873
128,Educational News,Matthew Everhard,0.0015873015873015873
129,Educational News,Dr. Sunday Adelaja,0.0015873015873015873
130,Educational News,Joseph Solomon,0.0015873015873015873
131,Educational News,Living Waters,0.0015873015873015873
132,Educational News,Kanye West,0.0015873015873015873
133,Educational News,Entertainment Tonight,0.0015873015873015873
134,Educational News,Victory Tulsa,0.0015873015873015873
135,Educational News,Trumpet Call Ministries Int'l,0.0015873015873015873
136,Educational News,Trend Max,0.0015873015873015873
137,Educational News,GoodSee TV,0.0015873015873015873
138,Educational News,T.D. Jakes,0.0015873015873015873
139,Educational News,Atozy,0.0015873015873015873
140,Educational News,Eckhart Tolle,0.014285714285714285
141,Educational News,James Charles,0.0015873015873015873
142,Educational News,Kiki Chanel,0.0015873015873015873
143,Educational News,Stephanie Harlowe,0.0015873015873015873
144,Educational News,tiffanyferg,0.0031746031746031746
145,Educational News,Annamarie Forcino,0.0015873015873015873
146,Educational News,James River Church,0.0015873015873015873
147,Educational News,Russell Brand,0.0015873015873015873
148,Educational News,University of California Television (UCTV),0.0015873015873015873
149,Educational News,Anthony Pompliano,0.0015873015873015873
150,Educational News,Saddleback Church,0.0015873015873015873
151,Educational News,9 News Australia,0.0015873015873015873
152,Educational News,Capitalism With Ryan Daniel Moran,0.0015873015873015873
153,Educational News,Stock Market Today by TraderTV Live,0.0015873015873015873
154,Educational News,Child Mind Institute,0.0015873015873015873
155,Educational News,The Zero Hour with RJ Eskow,0.009523809523809525
156,Educational News,CBC News: The National,0.0015873015873015873
157,Educational News,Christo Aivalis,0.0031746031746031746
158,Educational News,Absolute Motivation,0.0015873015873015873
159,Educational News,Official Steven Furtick,0.0015873015873015873
160,Educational News,Dāv & Bethy,0.0015873015873015873
161,Educational News,bpah,0.0015873015873015873
162,Educational News,ImAllexx,0.0015873015873015873
163,Educational News,HooverInstitution,0.009523809523809525
164,Educational News,StarMediaEN,0.0031746031746031746
165,Educational News,The Sun,0.0015873015873015873
166,Educational News,North One,0.0015873015873015873
167,Educational News,World War II History Round Table,0.0015873015873015873
168,Educational News,John Anderson,0.0015873015873015873
169,Educational News,Night of the Proms,0.0015873015873015873
170,Educational News,Danny Gonzalez,0.0031746031746031746
171,Educational News,LegendofTotalWar,0.0015873015873015873
172,Educational News,Trigger Warning Media,0.0015873015873015873
173,Educational News,TVO Docs,0.015873015873015872
174,Educational News,Room for Discussion,0.009523809523809525
175,Educational News,WordToTheWise,0.01904761904761905
176,Educational News,EWTN,0.004761904761904762
177,Educational News,MULLIGAN BROTHERS INTERVIEWS,0.023809523809523808
178,Educational News,Eye 1,0.0015873015873015873
179,Educational News,Dustin Larocque,0.0015873015873015873
180,Educational News,Charisma on Command,0.011111111111111112
181,Educational News,Gravitahn,0.014285714285714285
182,Educational News,ManOfAllCreation,0.0015873015873015873
183,Educational News,James Jani,0.0015873015873015873
