,Category,Next Channel,Probability
130,Educational News,ABC News,0.001584786053882726
131,Educational News,NBCLA,0.004754358161648178
132,Educational News,Wild 'N Out,0.012678288431061807
133,Educational News,Channels Television,0.001584786053882726
134,Educational News,BBC Documentary,0.001584786053882726
135,Educational News,The Royal Institution,0.001584786053882726
136,Educational News,PBS NewsHour,0.003169572107765452
137,Educational News,American Museum of Natural History,0.003169572107765452
138,Educational News,BBC News Africa,0.001584786053882726
139,Educational News,CBC News: The National,0.001584786053882726
140,Educational News,Yellow Productions,0.003169572107765452
141,Educational News,WIRED UK,0.001584786053882726
142,Educational News,Tangerine Travels,0.001584786053882726
143,Educational News,South Florida PBS,0.001584786053882726
144,Educational News,MTV Vault,0.001584786053882726
145,Educational News,KCLV Channel 2,0.001584786053882726
146,Educational News,George Carlin Official YouTube Channel,0.003169572107765452
147,Educational News,4K Nature and City Walks,0.001584786053882726
148,Educational News,Andy's Awesome Adventures,0.001584786053882726
149,Educational News,Hungry Passport,0.001584786053882726
150,Educational News,Encore +,0.003169572107765452
151,Educational News,Jacek Zarzycki,0.001584786053882726
152,Educational News,CNBC Television,0.003169572107765452
153,Educational News,newdaycleveland,0.001584786053882726
154,Educational News,All You Can Vegas,0.001584786053882726
155,Educational News,Expedia,0.001584786053882726
156,Educational News,PokerStars,0.003169572107765452
157,Educational News,Brad Owen,0.001584786053882726
158,Educational News,Phil Robertson,0.003169572107765452
159,Educational News,The Try Guys,0.001584786053882726
160,Educational News,Nick Viall,0.003169572107765452
161,Educational News,Council on Foreign Relations,0.001584786053882726
162,Educational News,thepostarchive,0.001584786053882726
163,Educational News,Breakfast Club Power 105.1 FM,0.003169572107765452
164,Educational News,Pour House Trivia,0.001584786053882726
165,Educational News,MattDoesFitness,0.001584786053882726
166,Educational News,HOT 97,0.001584786053882726
167,Educational News,VICE News,0.004754358161648178
168,Educational News,TVO Docs,0.001584786053882726
169,Educational News,Story Party Tour - True Dating Stories,0.001584786053882726
170,Educational News,Netflix South Africa,0.003169572107765452
171,Educational News,Brown University,0.003169572107765452
172,Educational News,CBS News,0.003169572107765452
173,Educational News,Jocko Podcast,0.006339144215530904
174,Educational News,60 Minutes Australia,0.003169572107765452
175,Educational News,MedCram - Medical Lectures Explained CLEARLY,0.001584786053882726
176,Educational News,Radicate Ramsey,0.001584786053882726
177,Educational News,WhatCulture Wrestling,0.003169572107765452
178,Educational News,Wrestling Bios,0.001584786053882726
179,Educational News,Shadow Xtreme,0.001584786053882726
180,Educational News,ITV Wrestling,0.001584786053882726
181,Educational News,LaughPlanet,0.006339144215530904
182,Educational News,Zarchivo [Opie & Anthony Episodes],0.001584786053882726
183,Educational News,TheSportster,0.001584786053882726
184,Educational News,USA TODAY,0.001584786053882726
185,Educational News,KOMO News,0.001584786053882726
186,Educational News,KGW News,0.001584786053882726
187,Educational News,Carmelo Anthony,0.001584786053882726
188,Educational News,CNN,0.006339144215530904
189,Educational News,Karen Hunter Show,0.001584786053882726
190,Educational News,TKV Films,0.001584786053882726
191,Educational News,ITV,0.001584786053882726
192,Educational News,CNBC Prime,0.003169572107765452
193,Educational News,UFC - Ultimate Fighting Championship,0.003169572107765452
194,Educational News,League of Legends,0.001584786053882726
195,Educational News,Guardian Supporters,0.001584786053882726
196,Educational News,Comedy Central,0.004754358161648178
197,Educational News,Jimmy Kimmel Live,0.001584786053882726
198,Educational News,ReaganFoundation,0.001584786053882726
199,Educational News,Levy Economics Institute,0.001584786053882726
200,Educational News,John Anderson,0.001584786053882726
201,Educational News,Lannan Foundation,0.001584786053882726
202,Educational News,Tilo Jung,0.001584786053882726
203,Educational News,How To Academy,0.001584786053882726
204,Educational News,The Zero Hour with RJ Eskow,0.001584786053882726
205,Educational News,FRONTLINE PBS | Official,0.001584786053882726
206,Educational News,Emory University,0.003169572107765452
207,Educational News,Christo Aivalis,0.004754358161648178
208,Educational News,Hip Hughes,0.001584786053882726
209,Educational News,Viva Frei,0.001584786053882726
210,Educational News,Bernie Sanders,0.001584786053882726
211,Educational News,jimgaffigan,0.003169572107765452
212,Educational News,9 News Australia,0.003169572107765452
213,Educational News,Guardian News,0.001584786053882726
214,Educational News,NowThis News,0.001584786053882726
215,Educational News,MATTY MATHESON,0.001584786053882726
216,Educational News,Bloomberg QuickTake News,0.001584786053882726
217,Educational News,Global News,0.003169572107765452
218,Educational News,Comedy Central Stand-Up,0.001584786053882726
219,Educational News,Fire Films,0.001584786053882726
220,Educational News,CNBC,0.001584786053882726
221,Educational News,Moyers & Company,0.001584786053882726
222,Educational News,A&E,0.001584786053882726
223,Educational News,SpaceX Live,0.001584786053882726
224,Educational News,Comic Relief: Red Nose Day,0.001584786053882726
225,Educational News,Dry Bar Comedy,0.001584786053882726
226,Educational News,Complex,0.001584786053882726
227,Educational News,Vertical Entertainment US,0.001584786053882726
228,Educational News,COISKI,0.001584786053882726
229,Educational News,Rebound Central,0.001584786053882726
230,Educational News,The Damage Report,0.001584786053882726
231,Educational News,Movieclips Classic Trailers,0.001584786053882726
232,Educational News,The Players' Tribune,0.001584786053882726
233,Educational News,L E Brody,0.001584786053882726
234,Educational News,The Daily Conversation,0.001584786053882726
235,Educational News,Magician's Got Talent,0.001584786053882726
236,Educational News,The Daily Show with Trevor Noah,0.001584786053882726
237,Educational News,Talking Funny,0.001584786053882726
238,Educational News,Jayneel Ramjee,0.001584786053882726
239,Educational News,Mina. Z,0.001584786053882726
