,Category,Current Channel,Current Video,Current Views,Next Channel,Count
57,Provocateur,Project Veritas Action,James O'Keefe Interviews Bredesen Campaign Staff and Manager for Comment on Undercover Video,50059,KOMO News,1
58,Provocateur,Project Veritas Action,James O'Keefe Interviews Bredesen Campaign Staff and Manager for Comment on Undercover Video,50059,Studio 10,1
59,Provocateur,Project Veritas Action,James O'Keefe Interviews Bredesen Campaign Staff and Manager for Comment on Undercover Video,50059,Fox News,3
60,Provocateur,Project Veritas Action,James O'Keefe Interviews Bredesen Campaign Staff and Manager for Comment on Undercover Video,50059,Marsha Blackburn for U.S. Senate,1
61,Provocateur,Russell Brand,If You're Feeling Lonely - Watch This...,91440,Russell Brand,7
62,Provocateur,Russell Brand,If You're Feeling Lonely - Watch This...,91440,Creating Success,1
63,Provocateur,Russell Brand,If You're Feeling Lonely - Watch This...,91440,Sync Mind - Binaural Beats Meditation,1
64,Provocateur,Russell Brand,If You're Feeling Lonely - Watch This...,91440,Netflix Is A Joke,1
65,Provocateur,Sargon of Akkad Live,Agora Newscast (27/07/2018),55983,Sargon of Akkad Live,1
66,Provocateur,Sargon of Akkad Live,Agora Newscast (27/07/2018),55983,HooverInstitution,2
67,Provocateur,Sargon of Akkad Live,Agora Newscast (27/07/2018),55983,디씨멘터리,1
68,Provocateur,Sargon of Akkad Live,Agora Newscast (27/07/2018),55983,Rekieta Law,1
69,Provocateur,Sargon of Akkad Live,Agora Newscast (27/07/2018),55983,Modern Vintage Gamer,1
70,Provocateur,Sargon of Akkad Live,Agora Newscast (27/07/2018),55983,Josh Gad,1
71,Provocateur,Sargon of Akkad Live,Agora Newscast (27/07/2018),55983,Cinemassacre,1
72,Provocateur,Sargon of Akkad Live,Agora Newscast (27/07/2018),55983,Viralbollywood,1
73,Provocateur,Sargon of Akkad Live,Agora Newscast (27/07/2018),55983,Sargon of Akkad,1
74,Provocateur,MillionDollarExtreme2,i guess i am a big nosed clown technically,4367,MillionDollarExtreme2,1
75,Provocateur,MillionDollarExtreme2,i guess i am a big nosed clown technically,4367,KRQE,1
76,Provocateur,MillionDollarExtreme2,i guess i am a big nosed clown technically,4367,Seeker,1
77,Provocateur,MillionDollarExtreme2,i guess i am a big nosed clown technically,4367,300concord,1
78,Provocateur,MillionDollarExtreme2,i guess i am a big nosed clown technically,4367,richard hopkins,1
79,Provocateur,MillionDollarExtreme2,i guess i am a big nosed clown technically,4367,John Perry H.S,1
80,Provocateur,MillionDollarExtreme2,i guess i am a big nosed clown technically,4367,Steely Dan,1
81,Provocateur,MillionDollarExtreme2,i guess i am a big nosed clown technically,4367,NaetJai,1
82,Provocateur,MillionDollarExtreme2,i guess i am a big nosed clown technically,4367,Morgan Taylor,1
83,Provocateur,MillionDollarExtreme2,i guess i am a big nosed clown technically,4367,Only Human,1
84,Provocateur,Sargon of Akkad Live,#Liberalist Stream #2 - UK Hate Speech Laws #FreeOurSpeech,59285,Sargon of Akkad Live,1
85,Provocateur,Sargon of Akkad Live,#Liberalist Stream #2 - UK Hate Speech Laws #FreeOurSpeech,59285,TIFF Originals,1
86,Provocateur,Sargon of Akkad Live,#Liberalist Stream #2 - UK Hate Speech Laws #FreeOurSpeech,59285,Studio 10,1
87,Provocateur,Sargon of Akkad Live,#Liberalist Stream #2 - UK Hate Speech Laws #FreeOurSpeech,59285,HooverInstitution,1
88,Provocateur,Sargon of Akkad Live,#Liberalist Stream #2 - UK Hate Speech Laws #FreeOurSpeech,59285,Rekieta Law,1
89,Provocateur,Sargon of Akkad Live,#Liberalist Stream #2 - UK Hate Speech Laws #FreeOurSpeech,59285,How To Academy,1
90,Provocateur,Sargon of Akkad Live,#Liberalist Stream #2 - UK Hate Speech Laws #FreeOurSpeech,59285,Game Maker's Toolkit,1
91,Provocateur,Sargon of Akkad Live,#Liberalist Stream #2 - UK Hate Speech Laws #FreeOurSpeech,59285,Fox News,1
92,Provocateur,Sargon of Akkad Live,#Liberalist Stream #2 - UK Hate Speech Laws #FreeOurSpeech,59285,Room for Discussion,1
93,Provocateur,Sargon of Akkad Live,#Liberalist Stream #2 - UK Hate Speech Laws #FreeOurSpeech,59285,Cinemassacre,1
94,Provocateur,ReyRoSho,Harlem Gentrifier Complains About Ice Cream Truck,54623,ReyRoSho,7
95,Provocateur,ReyRoSho,Harlem Gentrifier Complains About Ice Cream Truck,54623,TheAlmonteArchives,1
96,Provocateur,ReyRoSho,Harlem Gentrifier Complains About Ice Cream Truck,54623,TheAlmonteFilms,1
97,Provocateur,ReyRoSho,Harlem Gentrifier Complains About Ice Cream Truck,54623,YouTube,1
98,Provocateur,Russell Brand,What My Life is Like Now... | Russell Brand,216867,Russell Brand,4
99,Provocateur,Russell Brand,What My Life is Like Now... | Russell Brand,216867,The Tonight Show Starring Jimmy Fallon,1
100,Provocateur,Russell Brand,What My Life is Like Now... | Russell Brand,216867,The Invisible Man,1
101,Provocateur,Russell Brand,What My Life is Like Now... | Russell Brand,216867,HuffPost UK,1
102,Provocateur,Russell Brand,What My Life is Like Now... | Russell Brand,216867,Creating Success,1
103,Provocateur,Russell Brand,What My Life is Like Now... | Russell Brand,216867,Channel 4,1
104,Provocateur,Russell Brand,What My Life is Like Now... | Russell Brand,216867,The Wendy Williams Show,1
105,Provocateur,Sargon of Akkad,"#Swindon Debates: ""I Won't Accept Your Apology.""",728598,Sargon of Akkad,1
106,Provocateur,Sargon of Akkad,"#Swindon Debates: ""I Won't Accept Your Apology.""",728598,UKIP,1
107,Provocateur,Sargon of Akkad,"#Swindon Debates: ""I Won't Accept Your Apology.""",728598,HooverInstitution,1
108,Provocateur,Sargon of Akkad,"#Swindon Debates: ""I Won't Accept Your Apology.""",728598,Netflix Is A Joke,1
109,Provocateur,Sargon of Akkad,"#Swindon Debates: ""I Won't Accept Your Apology.""",728598,University of Notre Dame,1
110,Provocateur,Sargon of Akkad,"#Swindon Debates: ""I Won't Accept Your Apology.""",728598,Studio 10,1
111,Provocateur,Sargon of Akkad,"#Swindon Debates: ""I Won't Accept Your Apology.""",728598,The New School,1
112,Provocateur,Sargon of Akkad,"#Swindon Debates: ""I Won't Accept Your Apology.""",728598,PowerfulJRE,1
113,Provocateur,Sargon of Akkad,"#Swindon Debates: ""I Won't Accept Your Apology.""",728598,Lewis Howes,1
114,Provocateur,Sargon of Akkad,"#Swindon Debates: ""I Won't Accept Your Apology.""",728598,Daily Mail,1
115,Provocateur,Project Veritas,BREAKING: CNN President Jeff Zucker CONFRONTED by Project Veritas in ATL airport,108281,Project Veritas,1
116,Provocateur,Project Veritas,BREAKING: CNN President Jeff Zucker CONFRONTED by Project Veritas in ATL airport,108281,Forbes,1
117,Provocateur,Project Veritas,BREAKING: CNN President Jeff Zucker CONFRONTED by Project Veritas in ATL airport,108281,Click On Detroit | Local 4 | WDIV,1
118,Provocateur,Project Veritas,BREAKING: CNN President Jeff Zucker CONFRONTED by Project Veritas in ATL airport,108281,Fox News,3
119,Provocateur,Project Veritas,BREAKING: CNN President Jeff Zucker CONFRONTED by Project Veritas in ATL airport,108281,The Rubin Report,1
120,Provocateur,Project Veritas,BREAKING: CNN President Jeff Zucker CONFRONTED by Project Veritas in ATL airport,108281,Mark Bowden,1
121,Provocateur,Project Veritas,BREAKING: CNN President Jeff Zucker CONFRONTED by Project Veritas in ATL airport,108281,Carl Vernon,1
122,Provocateur,Project Veritas,BREAKING: CNN President Jeff Zucker CONFRONTED by Project Veritas in ATL airport,108281,ABC News,1
123,Provocateur,Vaush,Is it Time to GET OVER Slavery? Black Americans Discuss | Jubilee,79099,Vaush,3
124,Provocateur,Vaush,Is it Time to GET OVER Slavery? Black Americans Discuss | Jubilee,79099,Jubilee,1
125,Provocateur,Vaush,Is it Time to GET OVER Slavery? Black Americans Discuss | Jubilee,79099,The New School,1
126,Provocateur,Vaush,Is it Time to GET OVER Slavery? Black Americans Discuss | Jubilee,79099,Destiny,1
127,Provocateur,Vaush,Is it Time to GET OVER Slavery? Black Americans Discuss | Jubilee,79099,HooverInstitution,1
128,Provocateur,Vaush,Is it Time to GET OVER Slavery? Black Americans Discuss | Jubilee,79099,Netflix Is A Joke,1
129,Provocateur,Vaush,Is it Time to GET OVER Slavery? Black Americans Discuss | Jubilee,79099,92nd Street Y,1
130,Provocateur,Vaush,Is it Time to GET OVER Slavery? Black Americans Discuss | Jubilee,79099,Lewis Howes,1
131,Provocateur,Vaush,"No, Seriously. Defund the Police",60001,Vaush,1
132,Provocateur,Vaush,"No, Seriously. Defund the Police",60001,Patriot Act,1
133,Provocateur,Vaush,"No, Seriously. Defund the Police",60001,LastWeekTonight,2
134,Provocateur,Vaush,"No, Seriously. Defund the Police",60001,Philosophy Tube,2
