,Category,Next Channel,Count
317,StateFunded,TUNE SUPPLY,1
318,StateFunded,A Current Affair,3
319,StateFunded,Birch Aquarium at Scripps,3
320,StateFunded,Chris James,1
321,StateFunded,CHED Regional Office 1,2
322,StateFunded,Therealizedman,1
323,StateFunded,Kurzgesagt – In a Nutshell,1
324,StateFunded,WGBHForum,1
325,StateFunded,YaleCourses,1
326,StateFunded,United States Institute of Peace,1
327,StateFunded,BRIGHT SIDE,1
328,StateFunded,Closer To Truth,1
329,StateFunded,TopThink,1
330,StateFunded,Manu John,1
331,StateFunded,Charisma on Command,1
332,StateFunded,World of Warships Official Channel,1
333,StateFunded,Wyoming PBS,1
334,StateFunded,NASA,1
335,StateFunded,Newshub,1
336,StateFunded,KSPS Public TV,1
337,StateFunded,Spark,1
338,StateFunded,hazards and catastrophes,1
339,StateFunded,VOA Learning English,1
340,StateFunded,VOA 한국어,1
341,StateFunded,Valuetainment,1
342,StateFunded,HYPE MONEY,1
343,StateFunded,Jimmy Carr,2
344,StateFunded,WILTY? Nope!,1
345,StateFunded,euronews (in English),1
346,StateFunded,Free Documentary,1
347,StateFunded,Jordan Osmond,1
348,StateFunded,Brave New Films,2
349,StateFunded,Reagan Library,1
350,StateFunded,Oscar Boyson,1
351,StateFunded,World Knowledge Forum,1
352,StateFunded,BBC Stories,5
353,StateFunded,Redfern Natural History Productions,1
354,StateFunded,"Museum of Fine Arts, Boston",1
355,StateFunded,Mark Felton Productions,1
356,StateFunded,Eric Thigpen,1
357,StateFunded,Fresh Lifestyle,3
358,StateFunded,Real Families,1
359,StateFunded,anarchi.st,1
360,StateFunded,The Aspen Institute,6
361,StateFunded,TV7 Israel News,1
362,StateFunded,Reuters,1
363,StateFunded,New York Post,1
364,StateFunded,The Institute of Art and Ideas,2
365,StateFunded,M K,1
366,StateFunded,Google for Education,1
367,StateFunded,Tiktok Maniac,1
368,StateFunded,Washington Post,1
369,StateFunded,SPILL THE TEA,1
370,StateFunded,Funny Local News,1
371,StateFunded,Shayloh High,2
372,StateFunded,Meme Royale,1
373,StateFunded,Em and Loz,1
374,StateFunded,Monstro,1
375,StateFunded,lozandal,1
376,StateFunded,Everything Bhaddieex,1
377,StateFunded,SOAPBOX,1
378,StateFunded,OWN,3
379,StateFunded,What Would You Do?,1
380,StateFunded,WCCO - CBS Minnesota,2
381,StateFunded,Isha USA,2
382,StateFunded,NewYork-Presbyterian Hospital,1
383,StateFunded,VICE Asia,1
384,StateFunded,UCLA Health,1
385,StateFunded,TODAY,1
386,StateFunded,True Crime Daily,1
387,StateFunded,CBC Docs,1
388,StateFunded,Real Stories,2
389,StateFunded,The New York Times,1
390,StateFunded,Tommy Chaos,1
391,StateFunded,marshallcurry,2
392,StateFunded,Crossroads Community Church - Winchester VA,1
393,StateFunded,The Daily Show with Trevor Noah,1
394,StateFunded,BakerInstitute,1
395,StateFunded,OxfordUnion,2
396,StateFunded,Netflix,1
397,StateFunded,The University of Sydney,3
398,StateFunded,BBC Travel Show,1
399,StateFunded,Off The Ball,1
400,StateFunded,It's Okay To Be Smart,1
401,StateFunded,Russell Howard,1
402,StateFunded,This Morning,2
403,StateFunded,1 NEWS,1
404,StateFunded,DESU-TV,1
405,StateFunded,Sam Chui,1
406,StateFunded,sabc3topbilling,1
407,StateFunded,Stansberry Research,1
408,StateFunded,Wendover Productions,1
409,StateFunded,Marginal Revolution University,1
410,StateFunded,Tennis Channel,2
411,StateFunded,syracuse.com,1
412,StateFunded,WorldsApaRT,2
413,StateFunded,Stanford Health Care,2
414,StateFunded,Global News,3
415,StateFunded,ABC Science,1
416,StateFunded,SMAADallas,1
417,StateFunded,The University of Arizona,1
418,StateFunded,WLKY News Louisville,1
419,StateFunded,UFC - Ultimate Fighting Championship,1
420,StateFunded,Cornell Lab of Ornithology,1
421,StateFunded,Evan Thomas,2
422,StateFunded,the Jane Goodall Institute,1
423,StateFunded,Novara Media,1
424,StateFunded,The University of Manchester,1
425,StateFunded,To Scale:,1
426,StateFunded,Astrum,1
427,StateFunded,FaradayInstitute,1
428,StateFunded,WIRED,2
429,StateFunded,Stanford Institute for Economic Policy Research (SIEPR),1
430,StateFunded,Soil Health Institute,1
431,StateFunded,How To Academy,1
432,StateFunded,Boom Bust,1
433,StateFunded,Hamza Yusuf,1
434,StateFunded,Anthony Pompliano,1
435,StateFunded,SXSW EDU,1
436,StateFunded,Science Museum,1
437,StateFunded,PowerfulJRE,1
438,StateFunded,I Am Incorrigible,1
439,StateFunded,NYU Langone Health,1
440,StateFunded,Les Choeurs de l'Armée Rouge Alexandrov - Officiel,1
441,StateFunded,Talks at Google,1
442,StateFunded,JacobSnakeUp,1
443,StateFunded,Business Insider,1
444,StateFunded,United Nations,1
445,StateFunded,Foundation for Economic Education,1
446,StateFunded,WatchMojo.com,1
447,StateFunded,The Kino Corner,1
448,StateFunded,Brian Boxer Wachler,1
449,StateFunded,American Express,1
450,StateFunded,Front Row with Ed and Elizabeth,1
451,StateFunded,Max Joseph,1
452,StateFunded,Midpen Media Center,1
453,StateFunded,Nourishable,1
454,StateFunded,onemediamusic,1
455,StateFunded,MotivationHub,1
456,StateFunded,Rodel B. Saycon,1
