,Category,Current Channel,Current Video,Current Views,Next Channel,Count
59,StateFunded,BBC Trending,Life as a woman in Saudi Arabia - BBC TRENDING,26905,Jana Hisham,1
60,StateFunded,The Big Picture RT,Why Do Americans Pay More For Prescription Drugs?,505,The Big Picture RT,1
61,StateFunded,The Big Picture RT,Why Do Americans Pay More For Prescription Drugs?,505,Late Night with Seth Meyers,1
62,StateFunded,The Big Picture RT,Why Do Americans Pay More For Prescription Drugs?,505,NBC News,1
63,StateFunded,The Big Picture RT,Why Do Americans Pay More For Prescription Drugs?,505,CNBC,1
64,StateFunded,The Big Picture RT,Why Do Americans Pay More For Prescription Drugs?,505,Bloomberg QuickTake News,1
65,StateFunded,The Big Picture RT,Why Do Americans Pay More For Prescription Drugs?,505,Fox News,2
66,StateFunded,The Big Picture RT,Why Do Americans Pay More For Prescription Drugs?,505,CNN,2
67,StateFunded,The Big Picture RT,Why Do Americans Pay More For Prescription Drugs?,505,BBC News,1
68,StateFunded,Watching the Hawks RT,Congress's $2 Trillion Stimulus Package & COVID-19 Exposes Immigration Dangers,1513,Watching the Hawks RT,1
69,StateFunded,Watching the Hawks RT,Congress's $2 Trillion Stimulus Package & COVID-19 Exposes Immigration Dangers,1513,Fox News,5
70,StateFunded,Watching the Hawks RT,Congress's $2 Trillion Stimulus Package & COVID-19 Exposes Immigration Dangers,1513,Sky News Australia,1
71,StateFunded,Watching the Hawks RT,Congress's $2 Trillion Stimulus Package & COVID-19 Exposes Immigration Dangers,1513,Cheddar,1
72,StateFunded,Watching the Hawks RT,Congress's $2 Trillion Stimulus Package & COVID-19 Exposes Immigration Dangers,1513,FRANCE 24 English,1
73,StateFunded,Watching the Hawks RT,Congress's $2 Trillion Stimulus Package & COVID-19 Exposes Immigration Dangers,1513,CBS News,1
74,StateFunded,TeleSUR English,FtS 11-06: COVID-19 Health Crisis Continues to Worsen in Brazil,165,TeleSUR English,3
75,StateFunded,TeleSUR English,FtS 11-06: COVID-19 Health Crisis Continues to Worsen in Brazil,165,Al Jazeera English,1
76,StateFunded,TeleSUR English,FtS 11-06: COVID-19 Health Crisis Continues to Worsen in Brazil,165,SABC News,1
77,StateFunded,TeleSUR English,FtS 11-06: COVID-19 Health Crisis Continues to Worsen in Brazil,165,FRANCE 24 English,1
78,StateFunded,TeleSUR English,FtS 11-06: COVID-19 Health Crisis Continues to Worsen in Brazil,165,Fox News,2
79,StateFunded,TeleSUR English,FtS 11-06: COVID-19 Health Crisis Continues to Worsen in Brazil,165,CalvinAyre.com,1
80,StateFunded,TeleSUR English,FtS 11-06: COVID-19 Health Crisis Continues to Worsen in Brazil,165,WION,1
81,StateFunded,The Big Picture RT,Generation Z: Tainted By Vaping & Opioid Epidemics?,672,The Big Picture RT,1
82,StateFunded,The Big Picture RT,Generation Z: Tainted By Vaping & Opioid Epidemics?,672,Fox News,4
83,StateFunded,The Big Picture RT,Generation Z: Tainted By Vaping & Opioid Epidemics?,672,9NEWS,1
84,StateFunded,The Big Picture RT,Generation Z: Tainted By Vaping & Opioid Epidemics?,672,Valuetainment,1
85,StateFunded,The Big Picture RT,Generation Z: Tainted By Vaping & Opioid Epidemics?,672,Moyers & Company,1
86,StateFunded,The Big Picture RT,Generation Z: Tainted By Vaping & Opioid Epidemics?,672,Council on Foreign Relations,1
87,StateFunded,The Big Picture RT,Generation Z: Tainted By Vaping & Opioid Epidemics?,672,TEDx Talks,1
88,StateFunded,BBC Radio 4,The Archers - Will discovers Ed and Emma's affair,4199,BBC Radio 4,7
89,StateFunded,BBC Radio 4,The Archers - Will discovers Ed and Emma's affair,4199,YouTube,1
90,StateFunded,BBC Radio 4,The Archers - Will discovers Ed and Emma's affair,4199,Rainer Hersch Fan Channel,1
91,StateFunded,BBC Radio 4,The Archers - Will discovers Ed and Emma's affair,4199,Tom Archer,1
92,StateFunded,Watching the Hawks RT,WikiLeaks Exposes OPCW Chemical Attack Report Truth & Bagging Great Pacific Garbage Patch,1993,Watching the Hawks RT,1
93,StateFunded,Watching the Hawks RT,WikiLeaks Exposes OPCW Chemical Attack Report Truth & Bagging Great Pacific Garbage Patch,1993,CNN,2
94,StateFunded,Watching the Hawks RT,WikiLeaks Exposes OPCW Chemical Attack Report Truth & Bagging Great Pacific Garbage Patch,1993,Fox News,1
95,StateFunded,Watching the Hawks RT,WikiLeaks Exposes OPCW Chemical Attack Report Truth & Bagging Great Pacific Garbage Patch,1993,Patriot Act,1
96,StateFunded,Watching the Hawks RT,WikiLeaks Exposes OPCW Chemical Attack Report Truth & Bagging Great Pacific Garbage Patch,1993,Netflix Is A Joke,1
97,StateFunded,Watching the Hawks RT,WikiLeaks Exposes OPCW Chemical Attack Report Truth & Bagging Great Pacific Garbage Patch,1993,Unreported World,1
98,StateFunded,Watching the Hawks RT,WikiLeaks Exposes OPCW Chemical Attack Report Truth & Bagging Great Pacific Garbage Patch,1993,Josh Gad,1
99,StateFunded,Watching the Hawks RT,WikiLeaks Exposes OPCW Chemical Attack Report Truth & Bagging Great Pacific Garbage Patch,1993,Greenpeace USA,1
100,StateFunded,Watching the Hawks RT,WikiLeaks Exposes OPCW Chemical Attack Report Truth & Bagging Great Pacific Garbage Patch,1993,VICE,1
101,StateFunded,BBC Ideas,Can porn be ethical? A face-to-face debate | BBC Ideas,2988,BBC Ideas,2
102,StateFunded,BBC Ideas,Can porn be ethical? A face-to-face debate | BBC Ideas,2988,Aerial View,1
103,StateFunded,BBC Ideas,Can porn be ethical? A face-to-face debate | BBC Ideas,2988,BBC Newsnight,1
104,StateFunded,BBC Ideas,Can porn be ethical? A face-to-face debate | BBC Ideas,2988,Jeremy Vine on 5 - Official Channel,1
105,StateFunded,BBC Ideas,Can porn be ethical? A face-to-face debate | BBC Ideas,2988,SABC News,1
106,StateFunded,BBC Ideas,Can porn be ethical? A face-to-face debate | BBC Ideas,2988,The Dick Cavett Show,1
107,StateFunded,BBC Ideas,Can porn be ethical? A face-to-face debate | BBC Ideas,2988,SCD Observer,1
108,StateFunded,BBC Ideas,Can porn be ethical? A face-to-face debate | BBC Ideas,2988,Video Translator,1
109,StateFunded,BBC Ideas,Can porn be ethical? A face-to-face debate | BBC Ideas,2988,Loose Women,1
110,StateFunded,Watching the Hawks RT,Coronavirus: Epidemic of Fear-Based Journalism,1809,Watching the Hawks RT,1
111,StateFunded,Watching the Hawks RT,Coronavirus: Epidemic of Fear-Based Journalism,1809,ABC News,1
112,StateFunded,Watching the Hawks RT,Coronavirus: Epidemic of Fear-Based Journalism,1809,Fox News,3
113,StateFunded,Watching the Hawks RT,Coronavirus: Epidemic of Fear-Based Journalism,1809,TEDx Talks,1
114,StateFunded,Watching the Hawks RT,Coronavirus: Epidemic of Fear-Based Journalism,1809,Daily Dose Of Internet,1
115,StateFunded,Watching the Hawks RT,Coronavirus: Epidemic of Fear-Based Journalism,1809,TODAY,1
116,StateFunded,Watching the Hawks RT,Coronavirus: Epidemic of Fear-Based Journalism,1809,WIRED UK,1
117,StateFunded,Watching the Hawks RT,Coronavirus: Epidemic of Fear-Based Journalism,1809,BBC News,1
118,StateFunded,PBS,Coronavirus and the 2020 election | Washington Week | PBS,5356,PBS,2
119,StateFunded,PBS,Coronavirus and the 2020 election | Washington Week | PBS,5356,ARIRANG NEWS,1
120,StateFunded,PBS,Coronavirus and the 2020 election | Washington Week | PBS,5356,NowThis News,1
121,StateFunded,PBS,Coronavirus and the 2020 election | Washington Week | PBS,5356,Fox News,2
122,StateFunded,PBS,Coronavirus and the 2020 election | Washington Week | PBS,5356,The Telegraph,1
123,StateFunded,PBS,Coronavirus and the 2020 election | Washington Week | PBS,5356,Washington Week,1
124,StateFunded,PBS,Coronavirus and the 2020 election | Washington Week | PBS,5356,CNN,2
125,StateFunded,BBC HARDtalk,Dr. Richard Haass: ‘Nightmare’ of nuclear Middle East - BBC HARDtalk,1808,BBC HARDtalk,2
126,StateFunded,BBC HARDtalk,Dr. Richard Haass: ‘Nightmare’ of nuclear Middle East - BBC HARDtalk,1808,CRASSH Cambridge,1
127,StateFunded,BBC HARDtalk,Dr. Richard Haass: ‘Nightmare’ of nuclear Middle East - BBC HARDtalk,1808,Foreign Affairs,1
128,StateFunded,BBC HARDtalk,Dr. Richard Haass: ‘Nightmare’ of nuclear Middle East - BBC HARDtalk,1808,MSNBC,1
129,StateFunded,BBC HARDtalk,Dr. Richard Haass: ‘Nightmare’ of nuclear Middle East - BBC HARDtalk,1808,Politics and Prose,1
130,StateFunded,BBC HARDtalk,Dr. Richard Haass: ‘Nightmare’ of nuclear Middle East - BBC HARDtalk,1808,92nd Street Y,1
131,StateFunded,BBC HARDtalk,Dr. Richard Haass: ‘Nightmare’ of nuclear Middle East - BBC HARDtalk,1808,Sciencestuff,1
132,StateFunded,BBC HARDtalk,Dr. Richard Haass: ‘Nightmare’ of nuclear Middle East - BBC HARDtalk,1808,Sheryl Beck,1
133,StateFunded,BBC HARDtalk,Dr. Richard Haass: ‘Nightmare’ of nuclear Middle East - BBC HARDtalk,1808,TEDx Talks,1
134,StateFunded,Going Underground on RT,Prof. Ilan Pappe: Israel Using Coronavirus Distraction to Increase ETHNIC CLEANSING of Palestinians!,5732,Going Underground on RT,2
135,StateFunded,Going Underground on RT,Prof. Ilan Pappe: Israel Using Coronavirus Distraction to Increase ETHNIC CLEANSING of Palestinians!,5732,TRT World,1
136,StateFunded,Going Underground on RT,Prof. Ilan Pappe: Israel Using Coronavirus Distraction to Increase ETHNIC CLEANSING of Palestinians!,5732,Sky News Australia,1
137,StateFunded,Going Underground on RT,Prof. Ilan Pappe: Israel Using Coronavirus Distraction to Increase ETHNIC CLEANSING of Palestinians!,5732,Lannan Foundation,1
138,StateFunded,Going Underground on RT,Prof. Ilan Pappe: Israel Using Coronavirus Distraction to Increase ETHNIC CLEANSING of Palestinians!,5732,Watson Institute for International and Public Affairs,1
139,StateFunded,Going Underground on RT,Prof. Ilan Pappe: Israel Using Coronavirus Distraction to Increase ETHNIC CLEANSING of Palestinians!,5732,Al Jazeera English,1
140,StateFunded,Going Underground on RT,Prof. Ilan Pappe: Israel Using Coronavirus Distraction to Increase ETHNIC CLEANSING of Palestinians!,5732,Democracy Now!,2
141,StateFunded,Going Underground on RT,Prof. Ilan Pappe: Israel Using Coronavirus Distraction to Increase ETHNIC CLEANSING of Palestinians!,5732,C-SPAN,1
142,StateFunded,BBC Radio 4,Manu Delago plays Two Handfuls of Sound on the Hang,13383,BBC Radio 4,1
143,StateFunded,BBC Radio 4,Manu Delago plays Two Handfuls of Sound on the Hang,13383,Manu Delago,3
144,StateFunded,BBC Radio 4,Manu Delago plays Two Handfuls of Sound on the Hang,13383,YouTube,2
145,StateFunded,BBC Radio 4,Manu Delago plays Two Handfuls of Sound on the Hang,13383,Nadishana,1
146,StateFunded,BBC Radio 4,Manu Delago plays Two Handfuls of Sound on the Hang,13383,Daniel Waples,1
147,StateFunded,BBC Radio 4,Manu Delago plays Two Handfuls of Sound on the Hang,13383,Jacques Bongiovanni,1
148,StateFunded,BBC Radio 4,Manu Delago plays Two Handfuls of Sound on the Hang,13383,Evelyn Glennie,1
149,StateFunded,BBC News,Hospital frontline: fighting a new disease with no effective drugs or vaccine - BBC News,50176,BBC News,5
150,StateFunded,BBC News,Hospital frontline: fighting a new disease with no effective drugs or vaccine - BBC News,50176,Sky News,1
151,StateFunded,BBC News,Hospital frontline: fighting a new disease with no effective drugs or vaccine - BBC News,50176,CNN,1
152,StateFunded,BBC News,Hospital frontline: fighting a new disease with no effective drugs or vaccine - BBC News,50176,BBC London,1
153,StateFunded,BBC News,Hospital frontline: fighting a new disease with no effective drugs or vaccine - BBC News,50176,Vox,1
154,StateFunded,BBC News,Hospital frontline: fighting a new disease with no effective drugs or vaccine - BBC News,50176,BBC Newsnight,1
155,StateFunded,The Big Picture RT,18 Years of Afghanistan Lies Leave Vets Fuming,797,The Big Picture RT,1
156,StateFunded,The Big Picture RT,18 Years of Afghanistan Lies Leave Vets Fuming,797,Al Jazeera English,1
157,StateFunded,The Big Picture RT,18 Years of Afghanistan Lies Leave Vets Fuming,797,Fox News,2
158,StateFunded,The Big Picture RT,18 Years of Afghanistan Lies Leave Vets Fuming,797,Late Night with Seth Meyers,1
159,StateFunded,The Big Picture RT,18 Years of Afghanistan Lies Leave Vets Fuming,797,The New York Times,1
160,StateFunded,The Big Picture RT,18 Years of Afghanistan Lies Leave Vets Fuming,797,Sky News,1
161,StateFunded,The Big Picture RT,18 Years of Afghanistan Lies Leave Vets Fuming,797,The Guardian,1
162,StateFunded,The Big Picture RT,18 Years of Afghanistan Lies Leave Vets Fuming,797,CNN,2
163,StateFunded,Going Underground on RT,"US Coronavirus Stimulus Exposed: Tax Cuts for the Rich, States Could Go BANKRUPT! (Dean Baker)",3567,Going Underground on RT,1
164,StateFunded,Going Underground on RT,"US Coronavirus Stimulus Exposed: Tax Cuts for the Rich, States Could Go BANKRUPT! (Dean Baker)",3567,CNN,2
165,StateFunded,Going Underground on RT,"US Coronavirus Stimulus Exposed: Tax Cuts for the Rich, States Could Go BANKRUPT! (Dean Baker)",3567,Al Jazeera English,1
166,StateFunded,Going Underground on RT,"US Coronavirus Stimulus Exposed: Tax Cuts for the Rich, States Could Go BANKRUPT! (Dean Baker)",3567,AFP News Agency,1
167,StateFunded,Going Underground on RT,"US Coronavirus Stimulus Exposed: Tax Cuts for the Rich, States Could Go BANKRUPT! (Dean Baker)",3567,Late Night with Seth Meyers,1
168,StateFunded,Going Underground on RT,"US Coronavirus Stimulus Exposed: Tax Cuts for the Rich, States Could Go BANKRUPT! (Dean Baker)",3567,CNBC Television,2
169,StateFunded,Going Underground on RT,"US Coronavirus Stimulus Exposed: Tax Cuts for the Rich, States Could Go BANKRUPT! (Dean Baker)",3567,MSNBC,1
170,StateFunded,Going Underground on RT,"US Coronavirus Stimulus Exposed: Tax Cuts for the Rich, States Could Go BANKRUPT! (Dean Baker)",3567,Bloomberg QuickTake News,1
171,StateFunded,ABC News In-depth,"Donald Trump's corona quackery, or doctor's orders? | Planet America",65012,ABC News In-depth,1
172,StateFunded,ABC News In-depth,"Donald Trump's corona quackery, or doctor's orders? | Planet America",65012,NBC News,2
173,StateFunded,ABC News In-depth,"Donald Trump's corona quackery, or doctor's orders? | Planet America",65012,92nd Street Y,1
174,StateFunded,ABC News In-depth,"Donald Trump's corona quackery, or doctor's orders? | Planet America",65012,CNN,2
175,StateFunded,ABC News In-depth,"Donald Trump's corona quackery, or doctor's orders? | Planet America",65012,MSNBC,1
176,StateFunded,ABC News In-depth,"Donald Trump's corona quackery, or doctor's orders? | Planet America",65012,Al Jazeera English,1
177,StateFunded,ABC News In-depth,"Donald Trump's corona quackery, or doctor's orders? | Planet America",65012,Fox News,1
178,StateFunded,ABC News In-depth,"Donald Trump's corona quackery, or doctor's orders? | Planet America",65012,Late Night with Seth Meyers,1
179,StateFunded,BBC Ideas,"Did house, techno and grime music start with these women? | BBC Ideas",948,BBC Ideas,6
180,StateFunded,BBC Ideas,"Did house, techno and grime music start with these women? | BBC Ideas",948,Da Vinci TV,1
181,StateFunded,BBC Ideas,"Did house, techno and grime music start with these women? | BBC Ideas",948,Doctor Who,1
182,StateFunded,BBC Ideas,"Did house, techno and grime music start with these women? | BBC Ideas",948,αλώβητος κανένας,1
183,StateFunded,BBC Ideas,"Did house, techno and grime music start with these women? | BBC Ideas",948,lovecraft1983,1
184,StateFunded,PBS NewsHour,WATCH LIVE: Republican officials give update on RNC convention plans in Jacksonville,3367,PBS NewsHour,3
185,StateFunded,PBS NewsHour,WATCH LIVE: Republican officials give update on RNC convention plans in Jacksonville,3367,MSNBC,1
186,StateFunded,PBS NewsHour,WATCH LIVE: Republican officials give update on RNC convention plans in Jacksonville,3367,Late Night with Seth Meyers,1
187,StateFunded,PBS NewsHour,WATCH LIVE: Republican officials give update on RNC convention plans in Jacksonville,3367,Real Time with Bill Maher,1
188,StateFunded,PBS NewsHour,WATCH LIVE: Republican officials give update on RNC convention plans in Jacksonville,3367,News4JAX,1
189,StateFunded,PBS NewsHour,WATCH LIVE: Republican officials give update on RNC convention plans in Jacksonville,3367,Saturday Night Live,1
190,StateFunded,PBS NewsHour,WATCH LIVE: Republican officials give update on RNC convention plans in Jacksonville,3367,NBC News,1
191,StateFunded,PBS NewsHour,WATCH LIVE: Republican officials give update on RNC convention plans in Jacksonville,3367,CNN,1
192,StateFunded,ABC News (Australia),How will your pets cope when you go back to the office? | ABC News,2258,ABC News (Australia),3
193,StateFunded,ABC News (Australia),How will your pets cope when you go back to the office? | ABC News,2258,60 Minutes Australia,1
194,StateFunded,ABC News (Australia),How will your pets cope when you go back to the office? | ABC News,2258,F1® Games From Codemasters,1
195,StateFunded,ABC News (Australia),How will your pets cope when you go back to the office? | ABC News,2258,Fox News,1
196,StateFunded,ABC News (Australia),How will your pets cope when you go back to the office? | ABC News,2258,7NEWS Australia,1
197,StateFunded,ABC News (Australia),How will your pets cope when you go back to the office? | ABC News,2258,NowThis News,1
198,StateFunded,ABC News (Australia),How will your pets cope when you go back to the office? | ABC News,2258,Al Jazeera English,1
199,StateFunded,ABC News (Australia),How will your pets cope when you go back to the office? | ABC News,2258,CNN,1
200,StateFunded,AJ+,Is Coronavirus Like The Spanish Flu?,11114,AJ+,3
201,StateFunded,AJ+,Is Coronavirus Like The Spanish Flu?,11114,ABC News,1
202,StateFunded,AJ+,Is Coronavirus Like The Spanish Flu?,11114,DW News,1
203,StateFunded,AJ+,Is Coronavirus Like The Spanish Flu?,11114,ABC10,1
204,StateFunded,AJ+,Is Coronavirus Like The Spanish Flu?,11114,SciShow,1
205,StateFunded,AJ+,Is Coronavirus Like The Spanish Flu?,11114,Brew,1
206,StateFunded,AJ+,Is Coronavirus Like The Spanish Flu?,11114,Fox News,1
207,StateFunded,AJ+,Is Coronavirus Like The Spanish Flu?,11114,Bloomberg QuickTake Originals,1
208,StateFunded,The Big Picture RT,Is U.S. Military Action In Venezuela Inevitable?,30819,The Big Picture RT,1
209,StateFunded,The Big Picture RT,Is U.S. Military Action In Venezuela Inevitable?,30819,The New York Times,2
210,StateFunded,The Big Picture RT,Is U.S. Military Action In Venezuela Inevitable?,30819,DynoTrading,1
211,StateFunded,The Big Picture RT,Is U.S. Military Action In Venezuela Inevitable?,30819,Asia Society,1
212,StateFunded,The Big Picture RT,Is U.S. Military Action In Venezuela Inevitable?,30819,Fox News,1
213,StateFunded,The Big Picture RT,Is U.S. Military Action In Venezuela Inevitable?,30819,Al Jazeera English,1
214,StateFunded,The Big Picture RT,Is U.S. Military Action In Venezuela Inevitable?,30819,PBS NewsHour,1
215,StateFunded,The Big Picture RT,Is U.S. Military Action In Venezuela Inevitable?,30819,CNN,1
216,StateFunded,The Big Picture RT,Is U.S. Military Action In Venezuela Inevitable?,30819,ANU TV,1
217,StateFunded,BBC Newsnight,Coronavirus: Care homes struggle as deaths rise - BBC Newsnight,11994,BBC Newsnight,3
218,StateFunded,BBC Newsnight,Coronavirus: Care homes struggle as deaths rise - BBC Newsnight,11994,Channel 4 News,2
